"ID","lift","sq_mtrs","floor_build","available","log_cfees","stairs","hc","log_age","sell_price","logp_mq","baths_n","rooms_n","energy_class_1","energy_class_3","energy_class_4","energy_class_5","energy_class_6","energy_class_7","energy_class_8","cond_1","cond_2","cond_3","cond_4","cp_box","cp_shared","nord","est","sud","ovest","centro","feat_security_door","feat_centralized_tv_system","feat_optic_fiber","feat_balcony","feat_cellar","feat_video_entryphone","feat_electric_gate","feat_shared_garden","feat_full_day_concierge","feat_double_exposure"
134,1,70,18,1,4.83628190695148,3,0,4.87519732320115,450000,8.76850761969714,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1
135,0,43,18,1,5.25227342804663,11,1,3.71357206670431,305000,8.86686693989599,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
136,1,105,20,1,5.25227342804663,2,1,4.26267987704132,837000,8.98361899931409,2,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
137,1,100,21,1,4.75359019110636,3,0,4.26267987704132,345000,8.14612951002541,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0
138,1,35,19,0,4.83628190695148,4,1,4.11087386417331,99000,7.94752706762731,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,0
139,1,152,22,1,5.25227342804663,5,1,2.30258509299405,430000,7.94765996682347,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0
140,1,80,23,1,5.30330490805908,9,1,4.39444915467244,360000,8.41183267575841,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
141,1,76,21,1,4.81218435537242,7,1,4.26267987704132,265000,8.15675176468203,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
142,1,50,23,1,5.01727983681492,3,1,4.18965474202643,230000,8.43381158247719,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0
143,1,95,20,1,8.16080392095467,3,1,4.39444915467244,1180000,9.42714810484131,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1
144,1,93,12,1,5.25227342804663,3,0,4.26267987704132,310000,8.11172808330807,2,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
145,1,136,21,0,5.99396142730657,5,1,4.26267987704132,1040000,8.9420763853815,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0
146,0,80,19,1,5.25227342804663,4,1,4.11087386417331,390000,8.49187538343195,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0
147,1,100,23,1,5.63835466933375,9,1,4.26267987704132,395000,8.28147085789517,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
148,0,55,20,1,4.61512051684126,2,0,4.26267987704132,240000,8.38106101709166,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1
149,1,130,6,1,5.67332326717149,2,1,4.00733318523247,475000,8.2035356325612,2,4,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1
150,0,125,12,0,3.76120011569356,11,0,4.26267987704132,525000,8.34283980427146,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1
151,1,70,20,1,4.75359019110636,2,1,4.26267987704132,299000,8.35970361032346,1,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1
152,1,76,20,1,5.25227342804663,2,1,2.07944154167984,395000,8.55590770359693,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0
153,1,130,21,1,5.30330490805908,5,1,2.484906649788,655000,8.52485606416181,2,4,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0
154,0,46,12,1,3.93182563272433,11,0,4.11087386417331,220000,8.4727414288454,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
155,1,85,23,1,4.61512051684126,11,1,4.18965474202643,420000,8.50535873376923,2,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0
156,0,62,1,0,3.76120011569356,11,0,2.07944154167984,185000,8.00097671901537,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1
157,1,120,22,1,5.68017260901707,5,1,4.18965474202643,475000,8.28357834023473,2,4,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
158,1,96,20,1,5.25227342804663,2,1,2.07944154167984,485000,8.52755597845178,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0
159,1,205,23,1,6.72262979485545,2,1,4.26267987704132,1445000,8.86060990039026,3,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1
160,1,86,23,1,5.25227342804663,3,1,4.14313472639153,268200,8.04514095357621,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0
161,1,92,19,1,5.25227342804663,3,1,1.38629436111989,365800,8.28805343788986,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0
162,1,90,21,1,4.61512051684126,2,1,4.11087386417331,270000,8.00636756765025,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
163,1,55,19,1,5.30330490805908,2,1,4.14313472639153,320000,8.66874308954344,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0
164,1,120,19,1,5.30330490805908,3,1,4.11087386417331,390000,8.08641027532378,2,4,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1
165,1,120,20,1,5.25227342804663,2,0,4.11087386417331,378000,8.05515773181968,2,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
166,0,97,1,1,4.51085950651685,2,0,4.39444915467244,365000,8.23294165406125,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0
167,0,150,12,0,5.70711026474888,2,1,4.39444915467244,690000,8.43381158247719,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0
168,1,150,21,1,5.70711026474888,5,1,4.11087386417331,579000,8.25842246245888,2,4,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
169,1,80,22,1,4.45434729625351,5,0,3.43398720448515,285000,8.17821782457691,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0
170,1,111,7,1,5.25227342804663,4,0,1.94591014905531,435000,8.27357110875849,2,3,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0
171,1,70,21,1,4.61512051684126,6,0,4.61512051684126,6e+05,9.05618969214892,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1
172,1,124,23,1,5.80211837537706,6,1,4.26267987704132,840000,8.82087560521446,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1
173,0,100,18,1,5.11799381241676,4,0,4.87519732320115,620000,8.73230457103318,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1
174,1,50,22,1,5.14166355650266,4,1,4.11087386417331,289000,8.66215896166642,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0
175,1,65,22,1,5.30330490805908,2,1,4.18965474202643,155000,7.77679312600575,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1
176,1,110,18,1,5.30330490805908,3,1,2.07944154167984,795000,8.88561702784405,2,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1
177,1,165,19,1,6.13122648948314,11,1,4.61512051684126,790000,8.47384275054262,3,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
178,1,45,23,1,4.87519732320115,9,1,4.11087386417331,248000,8.6145215353768,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
179,1,45,20,1,4.61512051684126,2,0,4.61512051684126,165000,8.2070382631124,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
180,1,80,18,0,5.25227342804663,2,1,4.26267987704132,550000,8.83564692253477,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
181,1,134,23,0,5.99396142730657,7,1,4.26267987704132,679000,8.53053660658992,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1
182,1,83,21,1,5.30330490805908,3,1,4.26267987704132,330000,8.28800732564607,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
183,1,106,19,1,4.89783979995091,2,0,3.73766961828337,313000,7.99051937541022,2,4,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1
184,1,200,20,1,6.55250788703459,5,1,4.70953020131233,1300000,8.77955745588373,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1
185,0,70,19,1,4.02535169073515,2,0,4.39444915467244,260000,8.21994166794831,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1
186,1,90,21,1,5.17048399503815,6,0,4.70953020131233,820000,9.11724994891017,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1
187,0,45,19,1,4.26267987704132,2,1,4.39444915467244,299000,8.8015363626025,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0
188,1,110,23,0,5.6021188208797,4,1,4.18965474202643,420000,8.24752962446713,1,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1
189,0,70,20,1,4.70953020131233,6,1,4.26267987704132,350000,8.51719319141624,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0
190,1,96,23,1,5.58724865840025,9,1,4.11087386417331,290000,8.01328801049482,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1
191,1,60,23,1,4.87519732320115,8,1,4.11087386417331,430000,8.87719592544764,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1
192,1,41,18,0,5.21493575760899,2,1,4.26267987704132,350000,9.05211636676129,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
193,1,144,20,1,6.21660610108486,2,1,4.61512051684126,1168000,9.00099014279431,2,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0
194,0,203,18,1,5.25227342804663,2,0,4.26267987704132,445000,7.69262358210659,4,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
195,0,120,1,1,5.25227342804663,11,0,4.26267987704132,345000,7.96380795323145,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
196,0,85,12,1,4.61512051684126,11,0,4.51085950651685,565000,8.80192975363826,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
197,0,112,18,1,5.52545293913178,2,1,4.11087386417331,305000,7.90956818429445,1,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1
198,0,55,1,1,3.93182563272433,2,0,5.44241771052179,242000,8.38935981990635,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0
199,1,82,23,1,5.30330490805908,5,1,4.11087386417331,259000,8.05786409341742,1,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0
200,1,95,22,1,5.25227342804663,3,1,4.26267987704132,707000,8.91490905327817,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
201,1,137,20,1,6.21660610108486,2,1,4.87519732320115,1750000,9.45514542007157,2,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1
202,1,108,20,1,5.52545293913178,3,1,4.39444915467244,440000,8.31239877877022,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0
203,0,60,19,0,4.43081679884331,11,1,4.51085950651685,285000,8.46589989702869,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
204,1,80,21,0,5.30330490805908,2,0,4.26267987704132,230000,7.96380795323145,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
205,1,155,1,1,5.87493073085203,3,1,4.26267987704132,990000,8.76203510519153,2,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0
206,1,250,5,1,6.62140565176413,3,1,4.39444915467244,2850000,9.34136863438259,3,6,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1
207,1,120,7,1,5.67332326717149,7,1,1.94591014905531,1020000,9.04782144247841,2,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1
208,1,95,22,0,5.25227342804663,6,1,3.71357206670431,157500,7.41330384564728,1,4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
209,1,50,19,1,5.14166355650266,4,1,4.61512051684126,429000,9.05718919248201,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
210,1,95,21,1,4.83628190695148,7,1,4.26267987704132,430000,8.4176635960692,2,3,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
211,0,47,19,1,4.51085950651685,5,0,4.61512051684126,189000,8.29935469233172,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1
212,1,175,21,1,5.01727983681492,7,0,5.44241771052179,950000,8.59943128965321,2,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1
213,1,36,20,0,4.0943445622221,5,0,4.51085950651685,210000,8.6713438712435,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1
214,1,65,21,0,4.99043258677874,7,1,3.04452243772342,450000,8.84261559185087,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1
215,1,83,21,1,5.25227342804663,5,1,1.94591014905531,1020000,9.41647257746386,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0
216,1,80,21,1,5.30330490805908,3,1,4.11087386417331,235000,7.98531415845241,2,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1
217,1,60,22,1,4.83628190695148,11,1,3.93182563272433,339000,8.63941082414049,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0
218,1,105,19,0,4.87519732320115,11,1,2.70805020110221,348000,8.10599740859909,2,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0
219,1,67,22,1,5.30330490805908,2,1,4.26267987704132,380000,8.6432339123116,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0
220,0,60,19,1,4.11087386417331,4,0,4.11087386417331,290000,8.48329163974056,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0
221,1,123,23,1,5.39816270151775,6,1,4.11087386417331,395000,8.07445668851084,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1
222,1,130,21,1,5.63835466933375,3,1,4.70953020131233,890000,8.83144229125274,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
223,1,95,19,1,5.39816270151775,4,0,4.87519732320115,790000,9.02591133284266,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
224,1,100,8,1,5.52545293913178,2,0,3.25809653802148,315000,8.05515773181968,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
225,1,142,20,0,4.61512051684126,4,0,4.87519732320115,790000,8.62396116684194,1,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1
226,1,60,20,1,5.25227342804663,2,0,1.79175946922805,335000,8.6275412485851,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0
227,0,87,12,1,4.61512051684126,11,1,2.07944154167984,374100,8.36637030168165,1,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1
228,1,70,23,1,5.19849703126583,4,1,4.26267987704132,335000,8.47339056875784,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1
229,1,137,18,1,5.25227342804663,4,1,2.07944154167984,1300000,9.15789389660364,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1
230,1,45,19,1,4.39444915467244,11,0,4.26267987704132,214000,8.46706880423367,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
231,1,110,19,1,4.83628190695148,2,1,4.39444915467244,830000,8.92870061398036,2,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1
232,1,152,19,1,5.01727983681492,11,0,3.93182563272433,550000,8.19379303636238,2,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1
233,1,120,22,1,6.11146733950268,4,1,4.11087386417331,1045000,9.072035700599,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1
234,0,80,12,1,4.20469261939097,3,0,4.51085950651685,460000,8.6569551337914,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
235,1,75,21,1,5.30330490805908,5,1,4.26267987704132,360000,8.47637119689598,1,3,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1
236,1,220,23,1,6.62140565176413,5,1,4.02535169073515,1880000,9.05315478845377,4,6,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1
237,1,127,8,1,5.12396397940326,3,0,3.98898404656427,448000,8.16836142493853,2,4,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0
238,0,203,12,1,5.25227342804663,3,0,4.51085950651685,630000,8.04026911932593,2,5,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1
239,1,80,22,1,5.56452040732269,2,0,4.61512051684126,679000,9.04634977186695,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0
240,0,120,1,1,5.9427993751267,2,1,3.13549421592915,669000,8.62604759632832,2,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
241,1,35,23,1,4.70953020131233,9,1,4.12713438504509,129000,8.21221962185439,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0
242,0,150,20,1,5.30330490805908,3,1,4.51085950651685,570000,8.24275634571448,3,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1
243,1,100,19,0,5.19849703126583,2,1,4.39444915467244,395000,8.28147085789517,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1
244,0,280,12,1,5.25227342804663,2,0,4.87519732320115,1399000,8.51647865047837,3,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0
245,0,70,19,0,4.33073334028633,4,0,4.26267987704132,150000,7.66989533102903,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
246,1,90,20,0,5.17048399503815,4,1,4.87519732320115,619000,8.83605088133647,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0
247,1,44,20,1,4.69134788222914,6,0,4.68213122712422,215000,8.49420367319154,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
248,1,120,23,1,5.25227342804663,3,1,4.26267987704132,663000,8.61703852638595,1,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
249,1,160,22,1,6.03068526026126,8,1,4.56434819146784,975000,8.71501893474616,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1
250,0,67,19,1,5.11198778835654,5,1,4.43081679884331,195000,7.97606221815492,1,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1
251,1,90,22,0,5.56452040732269,4,1,4.11087386417331,359000,8.29126799714015,1,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1
252,1,95,20,0,5.21493575760899,3,1,4.26267987704132,440000,8.4406531142939,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0
253,1,120,20,1,5.30330490805908,5,1,3.93182563272433,4e+05,8.11172808330807,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1
254,1,115,2,0,5.52545293913178,2,1,4.11087386417331,468000,8.31129144653653,1,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0
255,1,65,20,0,5.30330490805908,4,0,2.94443897916644,219000,8.122439738903,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
256,1,60,20,1,5.30330490805908,11,0,4.87519732320115,340000,8.64235633437024,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1
257,0,72,12,1,4.39444915467244,11,0,3.36729582998647,3e+05,8.33487163462228,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0
258,1,65,19,1,3.93182563272433,4,0,4.61512051684126,499000,8.94597410483802,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
259,1,86,3,1,5.25227342804663,2,1,1.6094379124341,428000,8.51253117831043,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
260,1,76,22,1,5.30330490805908,8,1,4.26267987704132,236000,8.04085374372142,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0
261,1,140,23,1,6.39859493453521,6,1,4.26267987704132,890000,8.75733431909902,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1
262,1,110,21,1,5.70711026474888,6,1,4.26267987704132,680000,8.72936771135987,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1
263,0,65,19,0,5.4553211153577,3,1,4.26267987704132,210000,8.08047553980397,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0
264,0,119,1,1,5.52545293913178,11,0,2.07944154167984,628000,8.57117195233881,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0
265,1,65,21,1,4.70953020131233,5,1,4.26267987704132,259000,8.29019607078604,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
266,1,105,19,0,5.59098698051086,4,1,4.70953020131233,665000,8.75358196948047,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
267,1,149,20,0,5.20948615284142,5,0,3.29583686600433,750000,8.52388217956703,2,5,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0
268,1,75,21,1,5.30330490805908,3,1,4.26267987704132,285000,8.24275634571448,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1
